id,factor2
TRPM8,-0.024397572945438636
MAP4K3-DT,-0.024486218294065915
ZBED3-AS1,-0.024644094865909183
RETREG1,-0.024649243343730875
ZDHHC11,-0.02468068633010515
VPS8,-0.024802583219128555
FRZB,-0.02481447937002159
KCNN2,-0.024899395821079872
CBX3P2,-0.025161960300896624
OTC,-0.025389546338470608
GPR161,-0.02560032282967767
YJEFN3,-0.025780162789283224
LINC01270,-0.02586551025697204
UGT1A7,-0.025897480009427293
STEAP4,-0.025900607962044728
NIBAN1,-0.026298473344182515
IL33,-0.026568971855342044
CST7,-0.026867110918020774
NODAL,-0.02692863336571136
ZNF852,-0.026929382737379975
TMEM35A,-0.026941119067253244
AMELX,-0.026998000973857128
PCMTD1,-0.02737788018204001
H3C4,-0.027785512663701897
LINC00462,-0.02785793023544686
VAV1,-0.027938400265335957
LINC02303,-0.02802787452146954
DDX19A-DT,-0.02823134360242631
TLR3,-0.028471427589148862
RAG1,-0.028552326037012053
RAB6B,-0.029017820422674263
IFIH1,-0.029471765190768176
C11orf96,-0.029472606948635183
SLC16A10,-0.02971861362846222
STYX,-0.029786983313283878
RRAD,-0.03000644958030187
RCOR3,-0.030102671260137624
LINC02575,-0.03020751015647298
FPGT,-0.030463414780899343
AVIL,-0.0308260121329966
ASB15,-0.031086191735996468
LANCL3,-0.031100281840749578
CNBD2,-0.031149734963326348
HOXA5,-0.031654138726897
DNAI4,-0.03178996228536536
ZNF879,-0.03194061899837562
TSGA10,-0.03198710245565698
THBS2,-0.03216005741845112
PSMB8-AS1,-0.03225002293298816
ARHGDIB,-0.03228779579967085
FABP2,-0.03231531542415165
CCPG1,-0.03259579284052255
NEB,-0.032720987789513774
HS3ST6,-0.032990015286604835
LINC02889,-0.033264629359305443
C17orf67,-0.03342716228660784
CLIC3,-0.03347245072573227
IRAG2,-0.033692507536625095
TSC22D2,-0.03370752605193454
LINC01356,-0.033995557421408536
HLA-DPA1,-0.0342834849665338
IGFL1,-0.034459746346321936
IER5,-0.03461995914501405
MAP2,-0.03471438072346829
CREG2,-0.03479322755475459
KLHL34,-0.03480291614228949
SEC22B,-0.034854253098088483
ZNRF2P1,-0.0348910316123718
C4BPA,-0.03494126900118885
TKTL1,-0.03498052945659427
TPH1,-0.03513529089796648
RAD52,-0.03526647291263181
PIPOX,-0.03529969790853763
RIMS2,-0.03530289545171711
ANTXR2,-0.03554211509206179
MXRA7,-0.03557431699646182
C5,-0.03628016987034567
GPX7,-0.036333842951129854
POLH,-0.036352031303630204
RORC,-0.03657573029864831
TMEM63C,-0.03682640842276247
GNA15,-0.036950092767237395
NF2,-0.037316785195735266
PDLIM4,-0.037317210983581144
SGO1,-0.03735796858946222
NAIP,-0.037800514573746745
IGF1,-0.03796821701404845
LACC1,-0.03818948057743332
PLAUR,-0.03829556588098503
SNAP25,-0.03837046150589371
FAM184B,-0.03845587881218787
LIF-AS2,-0.03856543850808348
TMEM255B,-0.03859462218422842
MUC20-OT1,-0.03864751838021324
PHF14,-0.038661587207978534
RASGEF1B,-0.03877607931143031
CALCB,-0.038790458599384105
ZNF625,-0.03928171020525736
OSER1-DT,-0.03936485782082276
DSG4,-0.03956589190824879
TNN,-0.039837808900019714
ASPHD2,-0.039877603704346336
ZNF43,-0.03989383514088236
SYT9,-0.040017368374478904
MYO3B,-0.04007682220951024
CACNA2D1,-0.04012065849702054
PADI2,-0.04014190129908397
DNAH6,-0.040232830339444595
CD36,-0.04108986649377938
PRSS21,-0.04122316114669395
GPATCH11,-0.04152958593757215
ZNF702P,-0.041745881057505985
DEFB1,-0.04201579028451831
CTLA4,-0.04212146793778397
RAB3C,-0.04256545252156368
CYP4F3,-0.04266389286308089
MIR924HG,-0.0427637946591164
ZNF404,-0.042845448306520206
HMGCS2,-0.042874602697895725
TLCD2,-0.04288217837376208
BIRC3,-0.043196803868276575
TBXAS1,-0.0433310837549768
CBLN1,-0.04366110055222202
GMPR,-0.043777406636324415
AKAIN1,-0.043844048614352704
ZNF350,-0.043888893367191525
TFAP2A-AS1,-0.0443443925292013
LYPD6B,-0.04460455951345254
LINC01091,-0.044706853562395836
TMEM252,-0.04491696712750221
SNHG4,-0.044926458268391145
GAN,-0.04505896524881919
KCNK6,-0.04509999615976472
PCSK1N,-0.04510546658057264
ARHGEF35-AS1,-0.04513320330166001
AP3B2,-0.045178315701927936
CDC14A,-0.045392700193964866
PSTPIP2,-0.04547492663846739
TMEM200A,-0.04561142747458831
FAM131B,-0.04569198459507125
RAB39A,-0.04573390364672901
ZNF675,-0.045746815070251676
CNTLN,-0.045750752000908515
ZNF814,-0.04611270338486416
A2ML1,-0.046741355468275556
KLHL13,-0.04674349785954081
SVOP,-0.04685019778849147
FMOD,-0.04712757556940171
DENND6B,-0.04727528609431645
GNG2,-0.04737906693532263
WDR31,-0.047537526786840714
TUBGCP3,-0.047615974749781895
EGF,-0.04778987903442023
SHC4,-0.04779704083895013
SKIL,-0.04784519966083862
CALCA,-0.04785442467803222
NLRC5,-0.047865459343080535
TAS2R14,-0.049025656829182244
RARA,-0.049096181035533426
HHLA2,-0.049191616353400004
IL10,-0.049223637030327796
FCAR,-0.04922785854306414
SMAD7,-0.04932594522609473
MUC7,-0.04933906772232903
SI,-0.04944385840037293
UBXN10,-0.04947253900224202
BTC,-0.049732017055585984
TRAV39,-0.04978292922234451
ANK1,-0.04993816265220624
BMPR2,-0.0499461117441808
CACNA1D,-0.049961970403252946
ZNF486,-0.05019863865957124
BRINP1,-0.05051975849541518
IRAK1BP1,-0.05054339450878176
HCK,-0.050955462990280434
FNDC3A,-0.050967674281591636
HOXB2,-0.05165192198461268
PLCG2,-0.05203445286842792
EGFL6,-0.05221600917248306
TRPM3,-0.052229283952547265
CPLX1,-0.05233826415224265
HYAL1,-0.05240841682797993
CADPS2,-0.05243492210236422
M1AP,-0.052455088871019975
SYTL2,-0.05246520142191496
ATXN3,-0.0526042387088264
AGR2,-0.052641264921694866
CLCA4,-0.053084612164355935
ATF6,-0.053424871360837504
OR7D2,-0.05343687284315135
ZNF441,-0.053445396498588524
HECW2,-0.05345277104562607
KLHL24,-0.05356627256424041
IRF2,-0.05403610265127949
PRKN,-0.05412398714598892
WDR72,-0.054169374941333816
PLAAT5,-0.05424457064554666
LINC00667,-0.054366957656574455
KLRK1-AS1,-0.05455224725652827
SEC16B,-0.05465658880956231
FZD8,-0.05501011296130824
EPDR1,-0.055337429726006936
MYRFL,-0.055512595782937164
SHANK2,-0.05558866890264681
IL37,-0.0556685232213132
ZNF880,-0.05609646901284446
GAS2,-0.05657542486345457
WFDC2,-0.0571142738148027
LIN7A,-0.05726431473321964
WFDC11,-0.05731564249740886
TP73-AS1,-0.05742226515096955
CYP26B1,-0.057636450525323964
ZNF345,-0.05780819231348003
NTS,-0.057945275412146155
SLC39A2,-0.058124188713626526
DOCK9,-0.0582069143545415
APCDD1,-0.05845880269889083
ATP2B4,-0.05857953557020196
NEUROG3,-0.05862006221665415
ZNF616,-0.058627017582301245
HSPA1A,-0.05873528887054675
DMGDH,-0.059287487682412945
CLIC6,-0.05951156733920972
OTUB2,-0.05952066498371552
REPS2,-0.05954433569597608
SATB2-AS1,-0.05955048356972551
ANKRD65,-0.05955443203089822
SCAI,-0.05964048342004184
APOBEC3G,-0.05976701250265673
BLZF1,-0.060697968002883095
PRNP,-0.06099190942323393
TSPOAP1,-0.06102520119621523
PCDHA9,-0.06109702608548729
SCEL,-0.06112258807171946
PDE4D,-0.06145444108176744
PLD1,-0.06174245936948651
UGT2B17,-0.062091511341116984
POU2F3,-0.06213559630714696
ZNHIT6,-0.06219551548926987
EIF4E3,-0.06273963124749136
CD59,-0.06275807774690956
SEMA6A,-0.06278275336869615
SNX20,-0.06280818998285476
SCAT1,-0.06282077922447733
ZNF813,-0.06282905091197526
GUSBP2,-0.06294600459232005
MPHOSPH6,-0.0632379725925087
DNALI1,-0.06347438422697485
ARMCX4,-0.0636100399328347
RNF14,-0.06382064450081906
AGO2,-0.06400855405014944
SCG3,-0.06416855254337556
NR5A2,-0.0642394038642052
LINC02223,-0.06424208581780548
ITGB8,-0.06424886040076122
PAX4,-0.06427184381252309
MRE11,-0.06432805783052635
DDX17,-0.0646151465137836
CNNM1,-0.06462514127737774
RNF144B,-0.06475860882968398
FOXP2,-0.06485498918662268
ZNF568,-0.06491019915387894
RBM26-AS1,-0.06491868443134552
HNRNPK,-0.06503524774093616
CCL28,-0.06505230171311285
PAG1,-0.06507007753214905
IFI16,-0.06529315511288568
EVI2B,-0.0654735703339415
RBM33,-0.06549316652047762
ETV7,-0.06596112442927829
TNFRSF9,-0.06616275234628792
HSD3B1,-0.06618995306767886
FRY,-0.06620190664942083
TSC22D1-AS1,-0.06624976266194502
CHRNB1,-0.06665574973846326
SOX5,-0.06676693798644283
ARMC2,-0.06679228357141319
KRT12,-0.06681850413257273
MCM3AP,-0.06709963202936782
ABCG2,-0.06724260956266008
DDX11-AS1,-0.06776412225190206
SYCP1,-0.06792304133478749
SLC22A11,-0.06795447838986142
TTTY2,-0.06843345553097303
EMX2OS,-0.06873712891402968
PTGS1,-0.06909848573951774
CDC20B,-0.06930308118391303
CLDN23,-0.06943850123587861
MPZL2,-0.06964708521694657
AKNAD1,-0.06969655361315982
NKX2-2,-0.06978149025409044
ZNF256,-0.06984073301920062
NOX1,-0.06995596427814449
JPX,-0.06998956334624383
MUC4,-0.07024553050286254
TADA2A,-0.07047340485253097
HHEX,-0.07075777507009638
DCT,-0.07102085805670265
H19,-0.07118316746732047
TMEM150C,-0.07133529587129542
RIC1,-0.07187133908419797
TMEM51-AS1,-0.07190056090323316
TWIST1,-0.07211216895854143
JAK2,-0.07215174456271042
LINC01607,-0.07232595129407117
CLCA1,-0.07251117476998861
KRT4,-0.07260090648964253
OAS2,-0.07269294367249399
GLRA2,-0.07277593583844467
PLA2G7,-0.0728588579949089
MALRD1,-0.07287880553813084
CFAP92,-0.07322189977300662
CEP120,-0.07346827916514732
EMB,-0.07355208361601277
SLC51A,-0.07383597362825561
SLC38A4,-0.073840036229815
RGS13,-0.0741593956841787
TRIM24,-0.07441051965570211
NR4A2,-0.07445614511858181
ZC3H12C,-0.07446447262587952
RIPPLY1,-0.0747661825550339
ITGB6,-0.07476652763480418
RAB14,-0.0748913768355225
FAM90A1,-0.07494545938560887
LDLRAD4,-0.07511644493486207
FANCM,-0.07518053188123469
CEL,-0.07551807142575784
MAP3K20-AS1,-0.0755290459274406
PON1,-0.07594295859881786
PMEPA1,-0.07595121590961987
CSN2,-0.07655697395035649
ASIC2,-0.07694003918377354
KLRC1,-0.07702887076584813
FKBP4,-0.07704315935804275
PLPPR1,-0.07716238873328393
LINC01184,-0.07730261657498029
SNU13,-0.0773833392250433
SUGT1,-0.07739006876709513
ZNF264,-0.07750991639351194
MSMB,-0.07753091650776603
ZNF492,-0.07791771073953353
LIPH,-0.0780678176596497
WIF1,-0.0785420812154323
EDN3,-0.07856856095306074
DAPP1,-0.0786406034984407
EPHX3,-0.07864772203964837
PML,-0.07865176497473221
NIN,-0.07865868843728965
GALNT8,-0.07891539850423974
MMP24OS,-0.07908375788364647
TGM3,-0.07908979150714833
TRPM6,-0.07950904835489644
TTC22,-0.07989003571125536
SLC6A12,-0.08023077814594298
HEATR1,-0.08025776764648453
IL23R,-0.08028596497408938
FOXI1,-0.08032769576663225
RPS6KA5,-0.08061734023147707
AMMECR1,-0.08080335834279241
ZNF215,-0.08093211812021865
ABCC13,-0.08109901375466544
FBXL14,-0.08118782754807045
BCL2L15,-0.0812008013519439
GFOD1,-0.08128129430866297
L1TD1,-0.08158267224211393
TSPYL5,-0.08159772894151388
SMIM5,-0.08160886482426294
LINC02580,-0.08166316480805534
ITGA9,-0.08179901435700629
B9D1,-0.08186570076789194
TMEM178B,-0.08190020831078318
TRPS1,-0.08202103371680977
MIR9-3HG,-0.08234717915305914
MST1L,-0.08240821223544255
CDH12,-0.08268608055730425
EPHA4,-0.08324413150887552
AGXT,-0.0833075169010438
MET,-0.08336045098608945
FOXF1,-0.08374474974990873
SUMO1P2,-0.0839471256064666
LPL,-0.08406323412159396
SLC6A15,-0.08412185711584434
ZC3H6,-0.08423215145689544
KLF3-AS1,-0.0845081769519735
MARK1,-0.08459351136029039
ANO6,-0.08471617772021128
SNAI2,-0.08474856422998936
PTPRD-AS1,-0.08499460132353323
ANKRD44,-0.08507388709512644
LMBRD2,-0.08514228272881436
MIR141,-0.0851833329659714
REL,-0.08520648536536375
ZNF682,-0.08537065713485091
CYREN,-0.08573944105401159
SLC1A7,-0.0859120596506322
STMN3,-0.08607599468765845
SLC16A7,-0.08622951641758961
GCG,-0.08639115780265433
PCDH19,-0.08676004830146589
WNT4,-0.08677445876986059
SPACA9,-0.08723002865764116
CENPVL1,-0.08734033824999457
EEA1,-0.08735837386786749
SGK2,-0.08776021739124093
CLIC5,-0.08814834758125119
SULT2A1,-0.08834138339590529
PALLD,-0.08862616352649176
ASPM,-0.08869717729390866
KRT6A,-0.08880822773880517
CCDC69,-0.08895826619209368
MCOLN3,-0.08905363314965406
ATAD3C,-0.08909238754817744
MDFIC,-0.08962822787675725
OSBPL6,-0.0898134442875021
LINC00616,-0.09004331843022864
GABRB3,-0.09018794767192811
TMEM163,-0.09037824046700438
KCNIP4,-0.09038528448112178
FASLG,-0.09040067510049583
KLK10,-0.09044306000316213
LINC00838,-0.09119581277099584
ATP6V0A4,-0.0913407565021466
C6orf141,-0.09182873794175041
PGGHG,-0.09225788534379648
PRF1,-0.09232699263283717
EPHB1,-0.09233227275851323
SLC7A8,-0.09243411428776975
PCLO,-0.0924593445787538
ORM1,-0.09281496573583162
CACNA1E,-0.09311487280427753
CT83,-0.09385430716452238
TRIP11,-0.09391330658174522
ZNF85,-0.09392667217367046
FOXD2,-0.09397527822946891
SNHG26,-0.0941886148945006
TRHDE,-0.09430238047427184
NXPE4,-0.09476810419960581
PTGER2,-0.09499113916319499
PCDHB14,-0.0950529134246579
TCN1,-0.0951435850886311
TAF13,-0.09531774933472285
PAPSS2,-0.0957060256718216
CCN6,-0.09578778054463992
SLCO4C1,-0.09593016490125926
ODAD2,-0.09600783726061295
NDUFV2-AS1,-0.09617987954550655
TPK1,-0.09693982963651084
PLA2R1,-0.09731652020050346
SULT1C2,-0.09739730819118299
MAILR,-0.09803717694836307
GNAL,-0.09815337813115396
CARD16,-0.09818261283557768
HNRNPU,-0.09861340685338613
SMG1,-0.09882011109130684
G0S2,-0.0991595281545156
VNN1,-0.09936763735561188
MTHFSD,-0.0994375863356155
MEP1B,-0.09949819330876675
LY6G6E,-0.09958895155421059
IFI44L,-0.10009045396348495
BPI,-0.10023423921832314
ZNF829,-0.1002592401874215
ESRRG,-0.10026105164247016
EGR3,-0.10027202641772377
ZNF304,-0.1002862339891535
RNF32,-0.10031776564390947
C9orf57,-0.10032089579279713
B3GNT6,-0.10048946556307736
STRAP,-0.1005762227833736
LMOD1,-0.10070818346929271
ARRDC3,-0.10072165429222296
TRIB2,-0.10075691829377602
HOXB13,-0.10078662419079389
TRPA1,-0.10081920083332938
IRAK3,-0.10112375578804499
ROR1,-0.1012859478987253
BFSP2-AS1,-0.10154243940276253
ICA1,-0.10160214125856352
XPNPEP2,-0.10160646422159492
PACRGL,-0.10188539439411405
XIST,-0.10197971882513586
SLC27A5,-0.1024525634570238
CLRN1,-0.10247099338377354
SIRPA,-0.10251051832073053
CHRNA1,-0.10251396404916568
TCP11L2,-0.10298106362887353
NEFL,-0.10323398377267881
GPNMB,-0.10430715211782753
PTPN11,-0.10443605352949072
NEBL,-0.10451888925217466
IFT74,-0.10458203889392273
LEMD1,-0.10461849928635968
TNC,-0.10468922477818574
LBP,-0.10471861104492736
ZIC5,-0.10504835473131009
POU6F2-AS2,-0.10508380529383825
NKX3-1,-0.10510155070915964
TCHH,-0.10522268070207982
H3C6,-0.10561730344575558
OFD1,-0.10575289611889702
AXDND1,-0.10614045088017242
VLDLR-AS1,-0.1062564566145454
DPP10,-0.10645745406236792
ATF3,-0.10676191212737919
METTL7A,-0.10686748545617625
CASP1,-0.10691367514816383
CASP5,-0.1082374447787121
ERC1,-0.10835082457615716
LINC00525,-0.10837067246097135
BCAT1,-0.10873796789664722
NGEF,-0.10898407347182754
LYSMD1,-0.10915280469038921
XK,-0.10935244599615805
ERVW-1,-0.10935588568907069
MS4A12,-0.10952038106357469
COLCA1,-0.10959639262843218
ALDH3B2,-0.10993086178434396
TEX15,-0.11029227297628834
LINC02535,-0.11033069100912692
TPP2,-0.110586227607493
ADAMTS15,-0.1106340627292386
TMEM237,-0.1106452885572553
CD70,-0.11073446588723834
GNL3L,-0.11092808103562894
HOXA10-AS,-0.11097110435260095
TIGD7,-0.11119491012539401
ERN1,-0.11178143708563197
RASGRF1,-0.11180921052236599
EDNRA,-0.11183408028388521
LTBP4,-0.11183715085619579
ESCO2,-0.1119612215879314
CAST,-0.11207215169793384
MAPK14,-0.11208845925447052
SNX2,-0.11213095101643711
ETV1,-0.1121650423671925
FAM126A,-0.11252311828490563
CFTR,-0.11273438256176409
ERV3-1,-0.11331609096661303
DNAJC22,-0.1137340912820346
CBX5,-0.11381624232027161
ICAM2,-0.11397434080888909
KRTAP3-3,-0.11401081700414806
TSNARE1,-0.11405583770633917
IL1RAP,-0.11410063071668619
ST6GALNAC3,-0.1141591006067036
TAC1,-0.11421581553693143
MAGEA11,-0.1142310439548229
PAX8-AS1,-0.11424710898371018
RASGEF1A,-0.1143398915950799
CLEC2L,-0.11474380398623789
CD81,-0.11482108004526347
TH2LCRR,-0.11511526904965999
NCOA2,-0.11536251230520267
TRBC1,-0.1158996152385777
AEBP2,-0.11591024949797192
SSTR1,-0.1159477772885192
CUL3,-0.11665055671488747
TMC7,-0.11678422576475682
HOXD8,-0.11681057733900589
MCTP1,-0.11682892611274409
KCNG1,-0.11686981300837045
VMO1,-0.11738371082732287
C4BPB,-0.11764663086645892
GRIP1,-0.11767538604112625
FUT10,-0.11790662712503626
PURA,-0.11799054548384504
DLEU2,-0.11835415216931282
DNAJC15,-0.11851112977825913
HCP5,-0.11864378436183462
EMX2,-0.11952049079646986
RPL39L,-0.11982006389916197
SLC7A2,-0.11988201902198611
ACP3,-0.11991181012856097
DRD2,-0.1200038499388359
CENPJ,-0.12083771484474351
PATL2,-0.12085626314729628
BTNL9,-0.12087621371468528
PGAP1,-0.12111221649015703
EXD3,-0.121159271617676
MACROD2,-0.12142412132796127
SATB2,-0.12166644646153349
RNF183,-0.12273708519435439
PRR14L,-0.12292478806590751
SFRP5,-0.12293833179144913
HCFC2,-0.1229703246567836
PLA2G10,-0.12299305744201877
LINC00869,-0.12300555725073081
SLFN12,-0.12343886271764383
FNIP1,-0.12439008903138773
PPA2,-0.1244612103253669
IL2RG,-0.12464747833279104
ITM2A,-0.12476229093682928
C16orf54,-0.12490319505961557
INVS,-0.12506850175738632
BTLA,-0.12507870599706264
LGALS1,-0.12514701972910572
ING3,-0.12514861925661216
UNC13A,-0.1253796904105441
PIGC,-0.12549396448777808
FCHO2,-0.12552039267796794
TARDBP,-0.12560450136469983
PDE7B,-0.12608409547479624
PHLDB2,-0.12617486611845086
ACE2,-0.12619857157834513
MYO10,-0.12680101594338408
SLC44A1,-0.1272222690643966
TEAD2,-0.12744919980860694
LINC00957,-0.12746188559451818
PLCL2,-0.12759747693789922
HES5,-0.1277586077053263
FOXG1,-0.12796737497200616
MMP28,-0.12839256960912626
AQP8,-0.12867591575330184
RASGRP3,-0.12881139673717112
SIDT1,-0.12887936764791127
ITLN1,-0.12912073737711194
STRIT1,-0.12934611998771914
GNG4,-0.13006188551111295
LINC01234,-0.13035978186781325
CDH11,-0.13058956695488985
MRPS33,-0.1306023895859082
CDX2,-0.1307608571603521
UPK1A,-0.13129076935636225
PROX1,-0.13131278045667377
GIMAP2,-0.1316105533560275
KCNMA1,-0.13186661265482544
HEPH,-0.13212823435816182
KLK7,-0.1323051857129947
FIBCD1,-0.13249665943172229
AQP1,-0.1329168558417992
CYP4F11,-0.13320526540448743
GABRA2,-0.1332749037399721
ANO5,-0.13335001462307283
UBE2QL1,-0.13337036992998733
ID3,-0.1334824470807049
SLFN11,-0.13363848997582217
XAF1,-0.13388083390710198
MTTP,-0.1338866960755612
PCDHB10,-0.13418235970988773
CD247,-0.13460020709116374
INHBE,-0.1350433239371871
TNFSF15,-0.13505330832193943
XRCC4,-0.13511013636538613
ZBTB1,-0.13525418577843984
CA2,-0.13535631207450244
IGHMBP2,-0.13539792402748405
EFNA2,-0.135518590325336
SLFN5,-0.1356187379204955
COLCA2,-0.1358139571804939
MITF,-0.13611981389789823
FAM155A,-0.13623405622257465
LINC01694,-0.13662524423513162
ADAMTS19,-0.1376365672668345
IFIT3,-0.13772531802773455
STAU2,-0.1377972058649249
ADAM32,-0.1378443852060327
FRMD4B,-0.13832013813063374
GK,-0.1384731443364041
KDM1B,-0.13859669378309392
EMP1,-0.138828187664673
NXPH3,-0.1390001988525764
BCO1,-0.1396579283086343
SUGT1P3,-0.13974812995404745
KLK8,-0.13979887094004842
GSPT1,-0.14025748512605896
OLMALINC,-0.14068655718345507
EPHA1-AS1,-0.14095333385811612
CALB1,-0.14102716638642526
TIPRL,-0.14106054237563093
LGSN,-0.14132855989263463
CD55,-0.141357890752947
ZNF354C,-0.14149845894068008
TRAC,-0.14180686757751235
NXF2,-0.1418333745174203
HAGLR,-0.14189354754352393
ISM1,-0.14202722118743205
ROBO1,-0.14207779401886578
PCDH8,-0.1426470745130182
CDYL2,-0.14303861035479104
BACE2,-0.14307191644643888
ZBED9,-0.14321160613290693
ITPRID2,-0.14325594649368573
CNGA1,-0.14330069271752516
RMDN1,-0.1433754200465142
HAGLROS,-0.14377408969976427
TFAP2C,-0.14388939424316846
RHOBTB1,-0.14398773546969548
ANPEP,-0.14406378885959714
RBPMS,-0.144456349572989
H3C7,-0.1448778326383876
KCMF1,-0.14502651494536212
FAM221A,-0.14534985326858765
ADGRD2,-0.14604103255861653
LINC00513,-0.1461031785598471
NLRP2B,-0.14618673735228044
SLC2A13,-0.14623158748023649
IFIT2,-0.14631826604157644
C10orf99,-0.14642131635861028
C7,-0.14680107574583795
KBTBD12,-0.1470177278963594
CPA2,-0.1471397749313247
CCDC170,-0.14725994538601364
ACKR3,-0.1473703806229189
GAS6-AS1,-0.14761399976918127
NR2C1,-0.14771655294179478
YAF2,-0.14801388009192265
RFC3,-0.14806998605713126
ACSF3,-0.14807733075613733
FKBP10,-0.14814054893816142
MGC32805,-0.14835560646918844
TOR4A,-0.14867758179576213
MAB21L3,-0.14925862974788942
ANKRD37,-0.14926317530319136
ZNF480,-0.14935084368818968
IFIT1,-0.14959429852685843
P2RY1,-0.14964161489013822
LINC00865,-0.15018608239668352
STARD13,-0.15084445114455852
AZGP1P1,-0.15101555386459045
SSPN,-0.15147225729818425
CAMTA1,-0.15160614477507203
CDHR5,-0.15171810668586397
CA1,-0.15192378777779042
MEF2B,-0.15248535985431994
FABP1,-0.15263159926765485
TAF10,-0.15268892439079157
GAPLINC,-0.15282906971324628
CES1,-0.15323200128496725
SAPCD1-AS1,-0.15353730277900066
C6orf99,-0.15357940753337807
NCF2,-0.15411467163537654
SPON1,-0.15415188850099426
NIPBL,-0.1544667549011868
PTGES,-0.1548194846212012
PCDH20,-0.15507668766782043
PCDHGC3,-0.15536623508221636
FBXO32,-0.1557350375788058
RIPOR2,-0.15574114126347932
B3GALT5,-0.15626059435331316
LONRF3,-0.15633370733625354
TNFRSF6B,-0.1567576489737926
ARSL,-0.15679729143573032
H4C8,-0.15696592952666524
H1-8,-0.1574461542080206
FARSB,-0.15754347076010314
DDX6,-0.15769566841103907
IL15,-0.1580622392364681
SAA1,-0.1581905393993709
CYP2C9,-0.1582934412287998
GTF2H1,-0.15851418563910735
SSBP2,-0.1588597594076266
DGKH,-0.15902085877376795
ABCG5,-0.15940460101042217
SECTM1,-0.16007710755224744
PRR9,-0.16012629953406254
EMC2,-0.16020038845476428
B3GALT2,-0.16028216205592513
SLC30A5,-0.1603692845104446
HEY2,-0.16050141331653606
CLDN2,-0.16090366196671196
IL26,-0.1609542796418738
LY6G6D,-0.1610292210210804
FBXL17,-0.16133019984007937
DACT1,-0.16136484383896826
PALM2AKAP2,-0.1615947692292453
ASB12,-0.16181356610637213
LIMCH1,-0.16203435339408798
LINC-PINT,-0.16216329881271122
GPR83,-0.16218734205605567
MROCKI,-0.1629630686112768
SNTB1,-0.16314590615691468
FAM189A1,-0.16330331710715998
CHKB-DT,-0.1634200249388217
CELP,-0.16347048679767084
RHCE,-0.16390256874833858
SAMD9,-0.16395013242925668
PIK3IP1-DT,-0.16428295855567698
SLC26A3,-0.1645497329497382
TDO2,-0.16459170449472102
HMOX1,-0.1646561956869855
FAM20C,-0.1646644856446495
REN,-0.1650273911739375
PDE4B,-0.16515967277888002
ATP6V0D2,-0.16530845416802253
STAG3L4,-0.1656853480229416
PCDHB16,-0.1658470512714043
SCML4,-0.1660292828740191
PSAT1,-0.1665320841342501
UNC5A,-0.1667270439992815
NXPE1,-0.16751511142080083
RCBTB2,-0.1676314348702914
GGT6,-0.16787793509112273
AGR3,-0.1679403197605043
UGT2B15,-0.16807628541332242
CEACAM7,-0.16818189865278263
CFB,-0.16840562038130924
LINC01431,-0.1688043017361871
VENTX,-0.1688621427512814
ENPP2,-0.1691626709494494
LCN2,-0.1693747985634394
KRAS,-0.1703541818541587
IGF2R,-0.17037910552420588
ST6GALNAC1,-0.17056619285775557
DNAH10,-0.17086285186970912
GRM8,-0.17132660602986216
REG1B,-0.17161505743527947
DNAJC3-DT,-0.17169813025653427
CA8,-0.17225406017273154
LYPD8,-0.17246983249495684
SBSPON,-0.17258456222018967
FAP,-0.17306093974565767
PPM1E,-0.1732414730928339
RAB2A,-0.17335390855710714
TTPA,-0.17371684164109627
CYP4F2,-0.17408092385238963
THAP2,-0.1742933409396293
PGAP4,-0.1753499128214203
NEUROD1,-0.17544685653460815
PLEKHA2,-0.17568602893039714
COL28A1,-0.17572345775398782
RHBDL2,-0.17574140157112997
DSC2,-0.17581363873582087
DSG2,-0.17640466918786754
RPS20,-0.17656233082694187
KRT17,-0.1765860712687539
OLFM1,-0.17673226804074224
ADRA2A,-0.1767724409006859
DDX58,-0.17681169780301165
ONECUT2,-0.17717241153912147
SULF2,-0.17736734358994777
ZIC2,-0.1776319141536339
ERP44,-0.17772022182357217
PRR5L,-0.17782729865517477
TDRD5,-0.1780919269310281
ATP5F1E,-0.1790319036784904
SAMD3,-0.17907444961616223
NMRAL2P,-0.17919959997381846
NBPF4,-0.18000950538330424
DAAM2,-0.1803606779689293
SP8,-0.18083954888006507
ZNF439,-0.1808689402553336
PRSS12,-0.1808703598600602
CSN3,-0.18137460998339908
NFIB,-0.18202923228066759
LINC00665,-0.18269108524839944
TBILA,-0.182740903188963
LINC00261,-0.18303340618369546
ABCC5,-0.1832999053286129
CLDN12,-0.18378333672833708
FAM111B,-0.1842752620037614
CALY,-0.18492277528023415
USP7-AS1,-0.18498946314985168
AKR1C1,-0.1855276242933852
KALRN,-0.18602679013437798
TSIX,-0.18660796873390875
ALKAL2,-0.18665872300591782
CLN5,-0.1868161866968627
CYP2B6,-0.18686735402834043
TMEM47,-0.18701427944805718
S100A9,-0.18783631144858232
PTCH1,-0.18785186729829992
LINC00520,-0.18815443235558277
HNF4G,-0.18856901291742567
PDE3A,-0.18887316302720997
WDHD1,-0.1889028538562355
CORO2A,-0.18905941258341752
ALDH1L2,-0.18929429430531208
DDO,-0.18938648377728937
VWA5A,-0.18952945508424324
EIF5A2,-0.18958640959598402
PPP4R1L,-0.18975907676831158
SERPIND1,-0.19046747802925146
TBC1D31,-0.19074634205143748
XAGE2,-0.1910852824158649
ZNF117,-0.19118067504472083
